ctime,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
1.3970010000,3.6800000000,3.117005701e-02,-7.753750096e-10,-3.236466048e-02,3.102277194e-10
1.3980010000,3.6850000000,3.117199607e-02,-7.714070861e-10,-3.237240860e-02,3.081628261e-10
1.3990010000,3.6900000000,3.117393515e-02,-7.665513670e-10,-3.238015720e-02,3.056532036e-10
1.4000010000,3.6950000000,3.117587426e-02,-7.605897222e-10,-3.238790631e-02,3.025907298e-10
1.4010010000,3.7000000000,3.117781340e-02,-7.532688021e-10,-3.239565591e-02,2.988481721e-10
1.4020010000,3.7050000000,3.117975256e-02,-7.442598921e-10,-3.240340600e-02,2.942638989e-10
1.4030010000,3.7100000000,3.118169176e-02,-7.331691164e-10,-3.241115659e-02,2.886340836e-10
1.4040010000,3.7150000000,3.118363098e-02,-7.195006779e-10,-3.241890767e-02,2.817195999e-10
1.4050010000,3.7200000000,3.118557024e-02,-7.026406597e-10,-3.242665925e-02,2.732089370e-10
1.4060010000,3.7250000000,3.118750952e-02,-6.818437073e-10,-3.243441133e-02,2.627284201e-10
1.4070010000,3.7300000000,3.118944884e-02,-6.561694122e-10,-3.244216391e-02,2.498111196e-10
1.4080010000,3.7350000000,3.119138819e-02,-6.244668757e-10,-3.244991698e-02,2.338755355e-10
1.4090010000,3.7400000000,3.119332757e-02,-5.853101122e-10,-3.245767054e-02,2.142162768e-10
1.4100010000,3.7450000000,3.119526699e-02,-5.369320797e-10,-3.246542461e-02,1.899452240e-10
1.4110010000,3.7500000000,3.119720645e-02,-4.771524511e-10,-3.247317918e-02,1.599744213e-10
1.4120010000,3.7550000000,3.119914595e-02,-4.032726657e-10,-3.248093424e-02,1.229539296e-10
1.4130010000,3.7600000000,3.120108550e-02,-3.119521574e-10,-3.248868981e-02,7.721297111e-11
1.4140010000,3.7650000000,3.120302509e-02,-1.990707073e-10,-3.249644588e-02,2.068931290e-11
1.4150010000,3.7700000000,3.120496474e-02,-5.951684273e-11,-3.250420246e-02,-4.916904770e-11
1.4160010000,3.7750000000,3.120690444e-02,1.130177696e-10,-3.251195955e-02,-1.355182852e-10
1.4170010000,3.7800000000,3.120884422e-02,3.263363900e-10,-3.251971715e-02,-2.422588006e-10
1.4180010000,3.7850000000,3.121078407e-02,5.900971322e-10,-3.252747527e-02,-3.742215450e-10
1.4190010000,3.7900000000,3.121272401e-02,9.162327909e-10,-3.253523392e-02,-5.373700282e-10
1.4200010000,3.7950000000,3.121466405e-02,1.319513853e-09,-3.254299309e-02,-7.390927685e-10
1.4210010000,3.8000000000,3.121660422e-02,1.818189660e-09,-3.255075281e-02,-9.885116559e-10
1.4220010000,3.8050000000,3.121854453e-02,2.434840941e-09,-3.255851308e-02,-1.296920947e-09
1.4230010000,3.8100000000,3.122048501e-02,3.197394372e-09,-3.256627391e-02,-1.678276372e-09
1.4240010000,3.8150000000,3.122242571e-02,4.140374245e-09,-3.257403533e-02,-2.149849460e-09
1.4250010000,3.8200000000,3.122436665e-02,5.306485807e-09,-3.258179735e-02,-2.732987558e-09
1.4260010000,3.8250000000,3.122630789e-02,6.748543015e-09,-3.258956000e-02,-3.454095427e-09
1.4270010000,3.8300000000,3.122824951e-02,8.531845266e-09,-3.259732331e-02,-4.345829982e-09
1.4280010000,3.8350000000,3.123019157e-02,1.073716849e-08,-3.260508732e-02,-5.448572357e-09
1.4290010000,3.8400000000,3.123213418e-02,1.346438468e-08,-3.261285209e-02,-6.812264325e-09
1.4300010000,3.8450000000,3.123407746e-02,1.683701696e-08,-3.262061768e-02,-8.498661675e-09
1.4310010000,3.8500000000,3.123602157e-02,2.100781935e-08,-3.262838415e-02,-1.058414580e-08
1.4320010000,3.8550000000,3.123796669e-02,2.616569642e-08,-3.263615161e-02,-1.316316560e-08
1.4330010000,3.8600000000,3.123991306e-02,3.254426357e-08,-3.264392017e-02,-1.635253332e-08
1.4340010000,3.8650000000,3.124186096e-02,4.043243082e-08,-3.265168998e-02,-2.029669782e-08
1.4350010000,3.8700000000,3.124381076e-02,5.018747781e-08,-3.265946121e-02,-2.517430596e-08
1.4360010000,3.8750000000,3.124576290e-02,6.225125028e-08,-3.266723409e-02,-3.120627524e-08
1.4370010000,3.8800000000,3.124771791e-02,7.717015560e-08,-3.267500889e-02,-3.866581399e-08
1.4380010000,3.8850000000,3.124967649e-02,9.561993756e-08,-3.268278594e-02,-4.789079317e-08
1.4390010000,3.8900000000,3.125163946e-02,1.184362515e-07,-3.269056567e-02,-5.929903916e-08
1.4400010000,3.8950000000,3.125360785e-02,1.466525428e-07,-3.269834859e-02,-7.340727716e-08
1.4410010000,3.9000000000,3.125558295e-02,1.815468334e-07,-3.270613533e-02,-9.085452456e-08
1.4420010000,3.9050000000,3.125756634e-02,2.246996200e-07,-3.271392670e-02,-1.124310284e-07
1.4430010000,3.9100000000,3.125955996e-02,2.780654456e-07,-3.272172367e-02,-1.391140655e-07
1.4440010000,3.9150000000,3.126156624e-02,3.440614273e-07,-3.272952744e-02,-1.721122053e-07
1.4450010000,3.9200000000,3.126358817e-02,4.256767277e-07,-3.273733951e-02,-2.129200372e-07
1.4460010000,3.9250000000,3.126562944e-02,5.266079315e-07,-3.274516173e-02,-2.633858741e-07
1.4470010000,3.9300000000,3.126769463e-02,6.514264383e-07,-3.275299638e-02,-3.257954458e-07
1.4480010000,3.9350000000,3.126978938e-02,8.057854941e-07,-3.276084630e-02,-4.029754130e-07
1.4490010000,3.9400000000,3.127192069e-02,9.966761701e-07,-3.276871497e-02,-4.984213834e-07
1.4500010000,3.9450000000,3.127409720e-02,1.232743925e-06,-3.277660672e-02,-6.164561813e-07
1.4510010000,3.9500000000,3.127632961e-02,1.524680015e-06,-3.278452689e-02,-7.624255913e-07
1.4520010000,3.9550000000,3.127863114e-02,1.885705527e-06,-3.279248210e-02,-9.429403904e-07
1.4530010000,3.9600000000,3.128101813e-02,2.332169811e-06,-3.280048052e-02,-1.166175618e-06
1.4540010000,3.9650000000,3.128351081e-02,2.884290452e-06,-3.280853226e-02,-1.442240603e-06
1.4550010000,3.9700000000,3.128613417e-02,3.567068074e-06,-3.281664982e-02,-1.783636513e-06
1.4560010000,3.9750000000,3.128891912e-02,4.411417405e-06,-3.282484866e-02,-2.205821990e-06
1.4570010000,3.9800000000,3.129190391e-02,5.455565382e-06,-3.283314789e-02,-2.727912466e-06
1.4580010000,3.9850000000,3.129513578e-02,6.746779417e-06,-3.284157115e-02,-3.373544650e-06
1.4590010000,3.9900000000,3.129867319e-02,8.343503370e-06,-3.285014767e-02,-4.171945072e-06
1.4600010000,3.9950000000,3.130258840e-02,1.031799719e-05,-3.285891359e-02,-5.159250724e-06
1.4610010000,4.0000000000,3.130697075e-02,1.275959827e-05,-3.286791357e-02,-6.380141045e-06
1.4620010000,4.0050000000,3.131193067e-02,1.577875024e-05,-3.287720287e-02,-7.889854261e-06
1.4630010000,4.0100000000,3.131760469e-02,1.951197834e-05,-3.288684977e-02,-9.756678090e-06
1.4640010000,4.0150000000,3.132416157e-02,2.412803183e-05,-3.289693869e-02,-1.206502551e-05
1.4650010000,4.0200000000,3.133180985e-02,2.983546410e-05,-3.290757395e-02,-1.491923184e-05
1.4660010000,4.0250000000,3.134080724e-02,3.689198222e-05,-3.291888450e-02,-1.844824016e-05
1.4670010000,4.0300000000,3.135147213e-02,4.561597188e-05,-3.293102967e-02,-2.281138011e-05
1.4680010000,4.0350000000,3.136419778e-02,5.640069283e-05,-3.294420629e-02,-2.820549051e-05
1.4690010000,4.0400000000,3.137946980e-02,6.973174701e-05,-3.295865750e-02,-3.487369127e-05
1.4700010000,4.0450000000,3.139788758e-02,8.620854820e-05,-3.297468348e-02,-4.311617602e-05
1.4710010000,4.0500000000,3.142019071e-02,1.065706712e-04,-3.299265476e-02,-5.330347453e-05
1.4720010000,4.0550000000,3.144729121e-02,1.317301304e-04,-3.301302848e-02,-6.589272554e-05
1.4730010000,4.0600000000,3.148031297e-02,1.628108319e-04,-3.303636832e-02,-8.144760562e-05
1.4740010000,4.0650000000,3.152063989e-02,2.011966580e-04,-3.306336926e-02,-1.006630964e-04
1.4750010000,4.0700000000,3.156997421e-02,2.485898646e-04,-3.309513982e-02,-1.246477205e-04
1.4760010000,4.0750000000,3.163040719e-02,3.070816923e-04,-3.313326001e-02,-1.549814895e-04
1.4770010000,4.0800000000,3.170450394e-02,3.792372738e-04,-3.317905783e-02,-1.929924018e-04
1.4780010000,4.0850000000,3.179540488e-02,4.681970212e-04,-3.323409837e-02,-2.402455456e-04
1.4790010000,4.0900000000,3.190694572e-02,5.777966302e-04,-3.330029897e-02,-2.986582607e-04
1.4800010000,4.0950000000,3.204379787e-02,7.127075305e-04,-3.338000209e-02,-3.705730084e-04
1.4810010000,4.1000000000,3.221163052e-02,8.785989043e-04,-3.347606037e-02,-4.588424381e-04
1.4820010000,4.1050000000,3.241729401e-02,1.082321095e-03,-3.359193449e-02,-5.669272093e-04
1.4830010000,4.1100000000,3.266902234e-02,1.332108087e-03,-3.373180341e-02,-6.990063008e-04
1.4840010000,4.1150000000,3.297664913e-02,1.637793517e-03,-3.390068562e-02,-8.600981894e-04
1.4850010000,4.1200000000,3.335182707e-02,2.011030071e-03,-3.410456751e-02,-1.056189275e-03
1.4860010000,4.1250000000,3.380834939e-02,2.465610987e-03,-3.435053265e-02,-1.294363120e-03
1.4870010000,4.1300000000,3.436241045e-02,3.017730606e-03,-3.464688175e-02,-1.582920439e-03
1.4880010000,4.1350000000,3.503219617e-02,3.685574862e-03,-3.500322897e-02,-1.931475396e-03
1.4890010000,4.1400000000,3.583813347e-02,4.489570663e-03,-3.543055556e-02,-2.351009237e-03
1.4900010000,4.1450000000,3.680278837e-02,5.452284046e-03,-3.594119790e-02,-2.853858341e-03
1.4910010000,4.1500000000,3.795052981e-02,6.598083944e-03,-3.654874530e-02,-3.453612014e-03
1.4920010000,4.1550000000,3.930698037e-02,7.952592933e-03,-3.726782505e-02,-4.164897549e-03
1.4930010000,4.1600000000,4.089825040e-02,9.541921359e-03,-3.811376016e-02,-5.003037966e-03
1.4940010000,4.1650000000,4.274998543e-02,1.139171476e-02,-3.910209986e-02,-5.983582487e-03
1.4950010000,4.1700000000,4.488629530e-02,1.352608298e-02,-4.024804320e-02,-7.121730155e-03
1.4960010000,4.1750000000,4.732866713e-02,1.596651313e-02,-4.156579886e-02,-8.431689660e-03
1.4970010000,4.1800000000,5.009498274e-02,1.873088703e-02,-4.306794352e-02,-9.926037687e-03
1.4980010000,4.1850000000,5.319875575e-02,2.183271832e-02,-4.476485039e-02,-1.161514743e-02
1.4990010000,4.1900000000,5.664867321e-02,2.528069401e-02,-4.666425461e-02,-1.350675404e-02
1.5000010000,4.1950000000,6.044847850e-02,2.907855751e-02,-4.877100305e-02,-1.560570439e-02
1.5010010000,4.2000000000,6.459717984e-02,3.322531704e-02,-5.108700673e-02,-1.791390948e-02
1.5020010000,4.2050000000,6.908952462e-02,3.771571999e-02,-5.361138331e-02,-2.043048699e-02
1.5030010000,4.2100000000,7.391665427e-02,4.254090776e-02,-5.634075233e-02,-2.315205647e-02
1.5040010000,4.2150000000,7.906684863e-02,4.768916023e-02,-5.926963184e-02,-2.607313594e-02
1.5050010000,4.2200000000,8.452627955e-02,5.314664924e-02,-6.239088275e-02,-2.918658633e-02
1.5060010000,4.2250000000,9.027971308e-02,5.889814082e-02,-6.569615464e-02,-3.248405721e-02
1.5070010000,4.2300000000,9.631112253e-02,6.492760829e-02,-6.917629830e-02,-3.595639938e-02
1.5080010000,4.2350000000,0.1026041948,7.121873853e-02,-7.282172407e-02,-3.959402317e-02
1.5090010000,4.2400000000,0.1091427276,7.775532931e-02,-7.662269639e-02,-4.338719303e-02
1.5100010000,4.2450000000,0.1159109259,8.452158559e-02,-8.056956410e-02,-4.732625780e-02
1.5110010000,4.2500000000,0.1228936106,9.150232823e-02,-8.465293145e-02,-5.140182173e-02
1.5120010000,4.2550000000,0.1300763550,9.868313054e-02,-8.886377795e-02,-5.560486431e-02
1.5130010000,4.2600000000,0.1374455644,0.1060503977,-9.319353626e-02,-5.992681823e-02
1.5140010000,4.2650000000,0.1449885119,0.1135914031,-9.763413701e-02,-6.435961410e-02
1.5150010000,4.2700000000,0.1526933433,0.1212942923,-0.1021780285,-6.889570020e-02
1.5160010000,4.2750000000,0.1605490587,0.1291480654,-0.1068181780,-7.352804383e-02
1.5170010000,4.2800000000,0.1685454791,0.1371425437,-0.1115480602,-7.825011970e-02
1.5180010000,4.2850000000,0.1766732046,0.1452683269,-0.1163616370,-8.305588975e-02
1.5190010000,4.2900000000,0.1849235655,0.1535167455,-0.1212533321,-8.793977755e-02
1.5200010000,4.2950000000,0.1932885729,0.1618798106,-0.1262180020,-9.289663966e-02
1.5210010000,4.3000000000,0.2017608677,0.1703501630,-0.1312509064,-9.792173573e-02
1.5220010000,4.3050000000,0.2103336716,0.1789210245,-0.1363476780,-0.1030106986
1.5230010000,4.3100000000,0.2190007398,0.1875861504,-0.1415042936,-0.1081595050
1.5240010000,4.3150000000,0.2277563169,0.1963397850,-0.1467170460,-0.1133644477
1.5250010000,4.3200000000,0.2365950948,0.2051766204,-0.1519825178,-0.1186221092
1.5260010000,4.3250000000,0.2455121747,0.2140917578,-0.1572975564,-0.1239293372
1.5270010000,4.3300000000,0.2545030316,0.2230806722,-0.1626592521,-0.1292832217
1.5280010000,4.3350000000,0.2635634819,0.2321391800,-0.1680649163,-0.1346810743
1.5290010000,4.3400000000,0.2726896538,0.2412634093,-0.1735120630,-0.1401204088
1.5300010000,4.3450000000,0.2818779602,0.2504497731,-0.1789983906,-0.1455989239
1.5310010000,4.3500000000,0.2911250743,0.2596949447,-0.1845217669,-0.1511144870
1.5320010000,4.3550000000,0.3004279074,0.2689958351,-0.1900802136,-0.1566651202
1.5330010000,4.3600000000,0.3097835885,0.2783495735,-0.1956718937,-0.1622489862
1.5340010000,4.3650000000,0.3191894459,0.2877534883,-0.2012950995,-0.1678643774
1.5350010000,4.3700000000,0.3286429909,0.2972050905,-0.2069482414,-0.1735097043
1.5360010000,4.3750000000,0.3381419023,0.3067020592,-0.2126298384,-0.1791834858
1.5370010000,4.3800000000,0.3476840131,0.3162422272,-0.2183385091,-0.1848843405
1.5380010000,4.3850000000,0.3572672976,0.3258235689,-0.2240729635,-0.1906109785
1.5390010000,4.3900000000,0.3668898606,0.3354441891,-0.2298319956,-0.1963621936
1.5400010000,4.3950000000,0.3765499267,0.3451023124,-0.2356144768,-0.2021368573
1.5410010000,4.4000000000,0.3862458314,0.3547962741,-0.2414193498,-0.2079339124
1.5420010000,4.4050000000,0.3959760119,0.3645245118,-0.2472456230,-0.2137523673
1.5430010000,4.4100000000,0.4057390004,0.3742855573,-0.2530923656,-0.2195912910
1.5440010000,4.4150000000,0.4155334158,0.3840780298,-0.2589587028,-0.2254498089
1.5450010000,4.4200000000,0.4253579584,0.3939006293,-0.2648438119,-0.2313270980
1.5460010000,4.4250000000,0.4352114031,0.4037521310,-0.2707469179,-0.2372223838
1.5470010000,4.4300000000,0.4450925946,0.4136313795,-0.2766672909,-0.2431349360
1.5480010000,4.4350000000,0.4550004421,0.4235372840,-0.2826042420,-0.2490640657
1.5490010000,4.4400000000,0.4649339151,0.4334688138,-0.2885571209,-0.2550091229
1.5500010000,4.4450000000,0.4748920387,0.4434249943,-0.2945253130,-0.2609694927
1.5510010000,4.4500000000,0.4848738905,0.4534049030,-0.3005082371,-0.2669445941
1.5520010000,4.4550000000,0.4948785966,0.4634076659,-0.3065053429,-0.2729338767
1.5530010000,4.4600000000,0.5049053284,0.4734324545,-0.3125161092,-0.2789368193
1.5540010000,4.4650000000,0.5149532998,0.4834784827,-0.3185400417,-0.2849529277
1.5550010000,4.4700000000,0.5250217644,0.4935450040,-0.3245766714,-0.2909817327
1.5560010000,4.4750000000,0.5351100129,0.5036313093,-0.3306255529,-0.2970227891
1.5570010000,4.4800000000,0.5452173708,0.5137367238,-0.3366862630,-0.3030756736
1.5580010000,4.4850000000,0.5553431963,0.5238606060,-0.3427583991,-0.3091399836
1.5590010000,4.4900000000,0.5654868780,0.5340023443,-0.3488415782,-0.3152153361
1.5600010000,4.4950000000,0.5756478336,0.5441613565,-0.3549354354,-0.3213013662
1.5610010000,4.5000000000,0.5858255077,0.5543370872,-0.3610396229,-0.3273977262
1.5620010000,4.5050000000,0.5960193702,0.5645290062,-0.3671538093,-0.3335040846
1.5630010000,4.5100000000,0.6062289151,0.5747366077,-0.3732776781,-0.3396201249
1.5640010000,4.5150000000,0.6164536592,0.5849594083,-0.3794109272,-0.3457455450
1.5650010000,4.5200000000,0.6266931401,0.5951969457,-0.3855532678,-0.3518800563
1.5660010000,4.5250000000,0.6369469160,0.6054487780,-0.3917044242,-0.3580233826
1.5670010000,4.5300000000,0.6472145637,0.6157144822,-0.3978641321,-0.3641752602
1.5680010000,4.5350000000,0.6574956781,0.6259936530,-0.4040321390,-0.3703354362
1.5690010000,4.5400000000,0.6677898711,0.6362859023,-0.4102082030,-0.3765036688
1.5700010000,4.5450000000,0.6780967705,0.6465908581,-0.4163920920,-0.3826797260
1.5710010000,4.5500000000,0.6884160194,0.6569081633,-0.4225835838,-0.3888633855
1.5720010000,4.5550000000,0.6987472754,0.6672374756,-0.4287824652,-0.3950544341
1.5730010000,4.5600000000,0.7090902096,0.6775784660,-0.4349885316,-0.4012526672
1.5740010000,4.5650000000,0.7194445060,0.6879308187,-0.4412015864,-0.4074578883
1.5750010000,4.5700000000,0.7298098611,0.6982942300,-0.4474214410,-0.4136699086
1.5760010000,4.5750000000,0.7401859830,0.7086684081,-0.4536479138,-0.4198885467
1.5770010000,4.5800000000,0.7505725909,0.7190530722,-0.4598808305,-0.4261136282
1.5780010000,4.5850000000,0.7609694145,0.7294479519,-0.4661200232,-0.4323449852
1.5790010000,4.5900000000,0.7713761936,0.7398527871,-0.4723653303,-0.4385824562
1.5800010000,4.5950000000,0.7817926777,0.7502673272,-0.4786165965,-0.4448258857
1.5810010000,4.6000000000,0.7922186251,0.7606913307,-0.4848736718,-0.4510751239
1.5820010000,4.6050000000,0.8026538030,0.7711245647,-0.4911364119,-0.4573300265
1.5830010000,4.6100000000,0.8130979870,0.7815668046,-0.4974046777,-0.4635904541
1.5840010000,4.6150000000,0.8235509603,0.7920178339,-0.5036783348,-0.4698562727
1.5850010000,4.6200000000,0.8340125139,0.8024774434,-0.5099572537,-0.4761273527
1.5860010000,4.6250000000,0.8444824458,0.8129454313,-0.5162413095,-0.4824035690
1.5870010000,4.6300000000,0.8549605611,0.8234216025,-0.5225303815,-0.4886848009
1.5880010000,4.6350000000,0.8654466713,0.8339057685,-0.5288243529,-0.4949709319
1.5890010000,4.6400000000,0.8759405942,0.8443977473,-0.5351231112,-0.5012618493
1.5900010000,4.6450000000,0.8864421538,0.8548973627,-0.5414265474,-0.5075574441
1.5910010000,4.6500000000,0.8969511796,0.8654044443,-0.5477345563,-0.5138576110
1.5920010000,4.6550000000,0.9074675069,0.8759188273,-0.5540470358,-0.5201622482
1.5930010000,4.6600000000,0.9179909760,0.8864403522,-0.5603638874,-0.5264712570
1.5940010000,4.6650000000,0.9285214324,0.8969688643,-0.5666850158,-0.5327845420
1.5950010000,4.6700000000,0.9390587266,0.9075042142,-0.5730103284,-0.5391020109
1.5960010000,4.6750000000,0.9496027135,0.9180462567,-0.5793397358,-0.5454235741
1.5970010000,4.6800000000,0.9601532527,0.9285948515,-0.5856731513,-0.5517491448
1.5980010000,4.6850000000,0.9707102078,0.9391498622,-0.5920104909,-0.5580786391
1.5990010000,4.6900000000,0.9812734469,0.9497111569,-0.5983516729,-0.5644119755
1.6000010000,4.6950000000,0.9918428417,0.9602786073,-0.6046966185,-0.5707490749
1.6010010000,4.7000000000,1.0024182680,0.9708520891,-0.6110452510,-0.5770898607
1.6020010000,4.7050000000,1.0129996050,0.9814314816,-0.6173974959,-0.5834342586
1.6030010000,4.7100000000,1.0235867357,0.9920166678,-0.6237532812,-0.5897821962
1.6040010000,4.7150000000,1.0341795463,1.0026075337,-0.6301125366,-0.5961336036
1.6050010000,4.7200000000,1.0447779261,1.0132039690,-0.6364751942,-0.6024884126
1.6060010000,4.7250000000,1.0553817680,1.0238058662,-0.6428411878,-0.6088465572
1.6070010000,4.7300000000,1.0659909674,1.0344131210,-0.6492104532,-0.6152079731
1.6080010000,4.7350000000,1.0766054230,1.0450256320,-0.6555829279,-0.6215725978
1.6090010000,4.7400000000,1.0872250362,1.0556433004,-0.6619585513,-0.6279403707
1.6100010000,4.7450000000,1.0978497109,1.0662660304,-0.6683372643,-0.6343112328
1.6110010000,4.7500000000,1.1084793539,1.0768937287,-0.6747190094,-0.6406851265
1.6120010000,4.7550000000,1.1191138743,1.0875263043,-0.6811037309,-0.6470619962
1.6130010000,4.7600000000,1.1297531838,1.0981636690,-0.6874913745,-0.6534417873
1.6140010000,4.7650000000,1.1403971963,1.1088057367,-0.6938818871,-0.6598244471
1.6150010000,4.7700000000,1.1510458280,1.1194524235,-0.7002752173,-0.6662099240
1.6160010000,4.7750000000,1.1616989973,1.1301036480,-0.7066713150,-0.6725981679
1.6170010000,4.7800000000,1.1723566247,1.1407593305,-0.7130701313,-0.6789891300
1.6180010000,4.7850000000,1.1830186328,1.1514193936,-0.7194716187,-0.6853827626
1.6190010000,4.7900000000,1.1936849460,1.1620837619,-0.7258757307,-0.6917790195
1.6200010000,4.7950000000,1.2043554908,1.1727523617,-0.7322824222,-0.6981778553
1.6210010000,4.8000000000,1.2150301955,1.1834251214,-0.7386916493,-0.7045792262
1.6220010000,4.8050000000,1.2257089901,1.1941019709,-0.7451033688,-0.7109830891
1.6230010000,4.8100000000,1.2363918062,1.2047828420,-0.7515175389,-0.7173894021
1.6240010000,4.8150000000,1.2470785775,1.2154676682,-0.7579341189,-0.7237981245
1.6250010000,4.8200000000,1.2577692389,1.2261563844,-0.7643530688,-0.7302092164
1.6260010000,4.8250000000,1.2684637270,1.2368489274,-0.7707743498,-0.7366226388
1.6270010000,4.8300000000,1.2791619799,1.2475452352,-0.7771979238,-0.7430383539
1.6280010000,4.8350000000,1.2898639373,1.2582452473,-0.7836237540,-0.7494563246
1.6290010000,4.8400000000,1.3005695401,1.2689489049,-0.7900518040,-0.7558765147
1.6300010000,4.8450000000,1.3112787308,1.2796561504,-0.7964820387,-0.7622988889
1.6310010000,4.8500000000,1.3219914530,1.2903669273,-0.8029144234,-0.7687234128
1.6320010000,4.8550000000,1.3327076518,1.3010811808,-0.8093489246,-0.7751500526
1.6330010000,4.8600000000,1.3434272735,1.3117988572,-0.8157855092,-0.7815787754
1.6340010000,4.8650000000,1.3541502655,1.3225199038,-0.8222241452,-0.7880095491
1.6350010000,4.8700000000,1.3648765766,1.3332442695,-0.8286648011,-0.7944423422
1.6360010000,4.8750000000,1.3756061565,1.3439719040,-0.8351074462,-0.8008771240
1.6370010000,4.8800000000,1.3863389562,1.3547027583,-0.8415520504,-0.8073138644
1.6380010000,4.8850000000,1.3970749277,1.3654367843,-0.8479985843,-0.8137525342
1.6390010000,4.8900000000,1.4078140241,1.3761739353,-0.8544470193,-0.8201931045
1.6400010000,4.8950000000,1.4185561995,1.3869141652,-0.8608973272,-0.8266355472
1.6410010000,4.9000000000,1.4293014090,1.3976574291,-0.8673494805,-0.8330798349
1.6420010000,4.9050000000,1.4400496086,1.4084036831,-0.8738034524,-0.8395259407
1.6430010000,4.9100000000,1.4508007552,1.4191528841,-0.8802592164,-0.8459738382
1.6440010000,4.9150000000,1.4615548069,1.4299049902,-0.8867167470,-0.8524235017
1.6450010000,4.9200000000,1.4723117223,1.4406599599,-0.8931760188,-0.8588749060
1.6460010000,4.9250000000,1.4830714611,1.4514177530,-0.8996370071,-0.8653280263
1.6470010000,4.9300000000,1.4938339837,1.4621783300,-0.9060996879,-0.8717828386
1.6480010000,4.9350000000,1.5045992516,1.4729416521,-0.9125640373,-0.8782393191
1.6490010000,4.9400000000,1.5153672266,1.4837076814,-0.9190300323,-0.8846974447
1.6500010000,4.9450000000,1.5261378718,1.4944763808,-0.9254976501,-0.8911571927
1.6510010000,4.9500000000,1.5369111506,1.5052477138,-0.9319668685,-0.8976185407
1.6520010000,4.9550000000,1.5476870275,1.5160216448,-0.9384376657,-0.9040814671
1.6530010000,4.9600000000,1.5584654674,1.5267981389,-0.9449100203,-0.9105459504
1.6540010000,4.9650000000,1.5692464361,1.5375771617,-0.9513839114,-0.9170119697
1.6550010000,4.9700000000,1.5800299001,1.5483586798,-0.9578593184,-0.9234795045
1.6560010000,4.9750000000,1.5908158263,1.5591426600,-0.9643362213,-0.9299485347
1.6570010000,4.9800000000,1.6016041825,1.5699290703,-0.9708146003,-0.9364190406
1.6580010000,4.9850000000,1.6123949370,1.5807178788,-0.9772944361,-0.9428910027
1.6590010000,4.9900000000,1.6231880587,1.5915090545,-0.9837757097,-0.9493644022
1.6600010000,4.9950000000,1.6339835173,1.6023025670,-0.9902584025,-0.9558392204
1.6610010000,5.0000000000,1.6447812827,1.6130983864,-0.9967424963,-0.9623154391
1.6620010000,5.0050000000,1.6555813257,1.6238964833,-1.0032279731,-0.9687930404
1.6630010000,5.0100000000,1.6663836175,1.6346968289,-1.0097148154,-0.9752720067
1.6640010000,5.0150000000,1.6771881299,1.6454993951,-1.0162030059,-0.9817523208
1.6650010000,5.0200000000,1.6879948350,1.6563041541,-1.0226925278,-0.9882339658
1.6660010000,5.0250000000,1.6988037058,1.6671110787,-1.0291833645,-0.9947169250
1.6670010000,5.0300000000,1.7096147155,1.6779201422,-1.0356754995,-1.0012011822
1.6680010000,5.0350000000,1.7204278379,1.6887313183,-1.0421689170,-1.0076867213
1.6690010000,5.0400000000,1.7312430472,1.6995445814,-1.0486636012,-1.0141735267
1.6700010000,5.0450000000,1.7420603182,1.7103599060,-1.0551595368,-1.0206615830
1.6710010000,5.0500000000,1.7528796260,1.7211772675,-1.0616567085,-1.0271508749
1.6720010000,5.0550000000,1.7637009462,1.7319966414,-1.0681551014,-1.0336413876
1.6730010000,5.0600000000,1.7745242549,1.7428180036,-1.0746547011,-1.0401331065
1.6740010000,5.0650000000,1.7853495285,1.7536413308,-1.0811554930,-1.0466260173
1.6750010000,5.0700000000,1.7961767439,1.7644665997,-1.0876574631,-1.0531201058
1.6760010000,5.0750000000,1.8070058783,1.7752937877,-1.0941605976,-1.0596153582
1.6770010000,5.0800000000,1.8178369095,1.7861228724,-1.1006648829,-1.0661117609
1.6780010000,5.0850000000,1.8286698154,1.7969538318,-1.1071703055,-1.0726093004
1.6790010000,5.0900000000,1.8395045745,1.8077866443,-1.1136768523,-1.0791079637
1.6800010000,5.0950000000,1.8503411656,1.8186212889,-1.1201845103,-1.0856077378
1.6810010000,5.1000000000,1.8611795679,1.8294577445,-1.1266932670,-1.0921086100
1.6820010000,5.1050000000,1.8720197607,1.8402959907,-1.1332031097,-1.0986105678
1.6830010000,5.1100000000,1.8828617241,1.8511360074,-1.1397140262,-1.1051135989
1.6840010000,5.1150000000,1.8937054381,1.8619777747,-1.1462260045,-1.1116176913
1.6850010000,5.1200000000,1.9045508832,1.8728212732,-1.1527390326,-1.1181228330
1.6860010000,5.1250000000,1.9153980403,1.8836664836,-1.1592530988,-1.1246290125
1.6870010000,5.1300000000,1.9262468906,1.8945133871,-1.1657681917,-1.1311362182
1.6880010000,5.1350000000,1.9370974154,1.9053619651,-1.1722843001,-1.1376444387
1.6890010000,5.1400000000,1.9479495965,1.9162121994,-1.1788014126,-1.1441536631
1.6900010000,5.1450000000,1.9588034160,1.9270640720,-1.1853195185,-1.1506638803
1.6910010000,5.1500000000,1.9696588562,1.9379175653,-1.1918386070,-1.1571750796
