time,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
0.7070010000,0.2300000000,5.117460571e-03,-4.165890202e-09,-3.621596498e-03,1.223933009e-09
0.7080010000,0.2350000000,5.218385485e-03,-4.154832097e-09,-3.695199293e-03,1.212892427e-09
0.7090010000,0.2400000000,5.318879653e-03,-4.143773982e-09,-3.768585699e-03,1.201852409e-09
0.7100010000,0.2450000000,5.418943605e-03,-4.132715802e-09,-3.841755829e-03,1.190810898e-09
0.7110010000,0.2500000000,5.518577874e-03,-4.121657445e-09,-3.914709794e-03,1.179770639e-09
0.7120010000,0.2550000000,5.617782991e-03,-4.110599260e-09,-3.987447708e-03,1.168727917e-09
0.7130010000,0.2600000000,5.716559487e-03,-4.099540856e-09,-4.059969683e-03,1.157686164e-09
0.7140010000,0.2650000000,5.814907892e-03,-4.088482536e-09,-4.132275831e-03,1.146645258e-09
0.7150010000,0.2700000000,5.912828735e-03,-4.077424238e-09,-4.204366265e-03,1.135602859e-09
0.7160010000,0.2750000000,6.010322547e-03,-4.066365837e-09,-4.276241097e-03,1.124561066e-09
0.7170010000,0.2800000000,6.107389856e-03,-4.055307473e-09,-4.347900440e-03,1.113519272e-09
0.7180010000,0.2850000000,6.204031190e-03,-4.044248979e-09,-4.419344406e-03,1.102476308e-09
0.7190010000,0.2900000000,6.300247078e-03,-4.033190522e-09,-4.490573106e-03,1.091434514e-09
0.7200010000,0.2950000000,6.396038048e-03,-4.022132053e-09,-4.561586654e-03,1.080392438e-09
0.7210010000,0.3000000000,6.491404626e-03,-4.011073570e-09,-4.632385161e-03,1.069349756e-09
0.7220010000,0.3050000000,6.586347340e-03,-4.000014994e-09,-4.702968739e-03,1.058305581e-09
0.7230010000,0.3100000000,6.680866715e-03,-3.988956395e-09,-4.773337500e-03,1.047262616e-09
0.7240010000,0.3150000000,6.774963277e-03,-3.977897831e-09,-4.843491557e-03,1.036220863e-09
0.7250010000,0.3200000000,6.868637551e-03,-3.966839132e-09,-4.913431021e-03,1.025177293e-09
0.7260010000,0.3250000000,6.961890063e-03,-3.955780640e-09,-4.983156004e-03,1.014133723e-09
0.7270010000,0.3300000000,7.054721337e-03,-3.944721838e-09,-5.052666617e-03,1.003091647e-09
0.7280010000,0.3350000000,7.147131897e-03,-3.933663114e-09,-5.121962973e-03,9.920468661e-10
0.7290010000,0.3400000000,7.239122266e-03,-3.922604378e-09,-5.191045184e-03,9.810033367e-10
0.7300010000,0.3450000000,7.330692967e-03,-3.911545709e-09,-5.259913360e-03,9.699606550e-10
0.7310010000,0.3500000000,7.421844523e-03,-3.900486817e-09,-5.328567614e-03,9.589176907e-10
0.7320010000,0.3550000000,7.512577456e-03,-3.889428110e-09,-5.397008057e-03,9.478711331e-10
0.7330010000,0.3600000000,7.602892288e-03,-3.878369257e-09,-5.465234801e-03,9.368275632e-10
0.7340010000,0.3650000000,7.692789540e-03,-3.867310383e-09,-5.533247956e-03,9.257828225e-10
0.7350010000,0.3700000000,7.782269732e-03,-3.856251416e-09,-5.601047636e-03,9.147401813e-10
0.7360010000,0.3750000000,7.871333384e-03,-3.845192656e-09,-5.668633950e-03,9.036951176e-10
0.7370010000,0.3800000000,7.959981017e-03,-3.834133747e-09,-5.736007010e-03,8.926509420e-10
0.7380010000,0.3850000000,8.048213150e-03,-3.823074838e-09,-5.803166928e-03,8.816059188e-10
0.7390010000,0.3900000000,8.136030302e-03,-3.812015850e-09,-5.870113814e-03,8.705614607e-10
0.7400010000,0.3950000000,8.223432990e-03,-3.800956772e-09,-5.936847780e-03,8.595155088e-10
0.7410010000,0.4000000000,8.310421733e-03,-3.789897752e-09,-6.003368937e-03,8.484707681e-10
0.7420010000,0.4050000000,8.396997048e-03,-3.778838805e-09,-6.069677396e-03,8.374263100e-10
0.7430010000,0.4100000000,8.483159452e-03,-3.767779543e-09,-6.135773268e-03,8.263806812e-10
0.7440010000,0.4150000000,8.568909462e-03,-3.756720465e-09,-6.201656664e-03,8.153359405e-10
0.7450010000,0.4200000000,8.654247593e-03,-3.745661346e-09,-6.267327694e-03,8.042905942e-10
0.7460010000,0.4250000000,8.739174362e-03,-3.734602425e-09,-6.332786471e-03,7.932446423e-10
0.7470010000,0.4300000000,8.823690282e-03,-3.723543087e-09,-6.398033104e-03,7.821981253e-10
0.7480010000,0.4350000000,8.907795869e-03,-3.712484102e-09,-6.463067704e-03,7.711528195e-10
0.7490010000,0.4400000000,8.991491636e-03,-3.701424638e-09,-6.527890382e-03,7.601068676e-10
0.7500010000,0.4450000000,9.074778097e-03,-3.690365615e-09,-6.592501249e-03,7.490609157e-10
0.7510010000,0.4500000000,9.157655766e-03,-3.679306297e-09,-6.656900416e-03,7.380137931e-10
0.7520010000,0.4550000000,9.240125155e-03,-3.668246924e-09,-6.721087992e-03,7.269672760e-10
0.7530010000,0.4600000000,9.322186775e-03,-3.657187720e-09,-6.785064088e-03,7.159207590e-10
0.7540010000,0.4650000000,9.403841139e-03,-3.646128475e-09,-6.848828815e-03,7.048730307e-10
0.7550010000,0.4700000000,9.485088758e-03,-3.635069064e-09,-6.912382284e-03,6.938268368e-10
0.7560010000,0.4750000000,9.565930142e-03,-3.624009731e-09,-6.975724604e-03,6.827797142e-10
0.7570010000,0.4800000000,9.646365802e-03,-3.612950221e-09,-7.038855886e-03,6.717313803e-10
0.7580010000,0.4850000000,9.726396247e-03,-3.601890896e-09,-7.101776240e-03,6.606815931e-10
0.7590010000,0.4900000000,9.806021986e-03,-3.590831555e-09,-7.164485776e-03,6.496332997e-10
0.7600010000,0.4950000000,9.885243529e-03,-3.579772018e-09,-7.226984605e-03,6.385829069e-10
0.7610010000,0.5000000000,9.964061383e-03,-3.568712498e-09,-7.289272837e-03,6.275304552e-10
0.7620010000,0.5050000000,1.004247606e-02,-3.557652916e-09,-7.351350581e-03,6.164795783e-10
0.7630010000,0.5100000000,1.012048805e-02,-3.546593474e-09,-7.413217948e-03,6.054368966e-10
0.7640010000,0.5150000000,1.019809789e-02,-3.535533987e-09,-7.474875048e-03,5.943921154e-10
0.7650010000,0.5200000000,1.027530606e-02,-3.524474407e-09,-7.536321991e-03,5.833473747e-10
0.7660010000,0.5250000000,1.035211308e-02,-3.513414738e-09,-7.597558885e-03,5.723017459e-10
0.7670010000,0.5300000000,1.042851944e-02,-3.502355128e-09,-7.658585842e-03,5.612551883e-10
0.7680010000,0.5350000000,1.050452566e-02,-3.491295553e-09,-7.719402971e-03,5.502086713e-10
0.7690010000,0.5400000000,1.058013225e-02,-3.480235675e-09,-7.780010382e-03,5.391636481e-10
0.7700010000,0.5450000000,1.065533969e-02,-3.469176137e-09,-7.840408184e-03,5.281162429e-10
0.7710010000,0.5500000000,1.073014850e-02,-3.458116191e-09,-7.900596487e-03,5.170690797e-10
0.7720010000,0.5550000000,1.080455918e-02,-3.447056649e-09,-7.960575401e-03,5.060222802e-10
0.7730010000,0.5600000000,1.087857223e-02,-3.435996973e-09,-8.020345034e-03,4.949745519e-10
0.7740010000,0.5650000000,1.095218816e-02,-3.424936868e-09,-8.079905497e-03,4.839286405e-10
0.7750010000,0.5700000000,1.102540746e-02,-3.413877141e-09,-8.139256899e-03,4.728803066e-10
0.7760010000,0.5750000000,1.109823063e-02,-3.402817518e-09,-8.198399350e-03,4.618329420e-10
0.7770010000,0.5800000000,1.117065818e-02,-3.391757269e-09,-8.257332957e-03,4.507863844e-10
0.7780010000,0.5850000000,1.124269061e-02,-3.380697545e-09,-8.316057832e-03,4.397380910e-10
0.7790010000,0.5900000000,1.131432841e-02,-3.369637581e-09,-8.374574083e-03,4.286897977e-10
0.7800010000,0.5950000000,1.138557208e-02,-3.358577504e-09,-8.432881818e-03,4.176423519e-10
0.7810010000,0.6000000000,1.145642212e-02,-3.347517523e-09,-8.490981148e-03,4.065952698e-10
0.7820010000,0.6050000000,1.152687904e-02,-3.336457629e-09,-8.548872182e-03,3.955475415e-10
0.7830010000,0.6100000000,1.159694332e-02,-3.325397295e-09,-8.606555028e-03,3.844983600e-10
0.7840010000,0.6150000000,1.166661546e-02,-3.314337217e-09,-8.664029794e-03,3.734509548e-10
0.7850010000,0.6200000000,1.173589596e-02,-3.303276888e-09,-8.721296592e-03,3.624023383e-10
0.7860010000,0.6250000000,1.180478532e-02,-3.292216621e-09,-8.778355528e-03,3.513543275e-10
0.7870010000,0.6300000000,1.187328403e-02,-3.281156138e-09,-8.835206711e-03,3.403057516e-10
0.7880010000,0.6350000000,1.194139258e-02,-3.270095808e-09,-8.891850252e-03,3.292571351e-10
0.7890010000,0.6400000000,1.200911147e-02,-3.259034890e-09,-8.948286258e-03,3.182091649e-10
0.7900010000,0.6450000000,1.207644120e-02,-3.247974409e-09,-9.004514837e-03,3.071605484e-10
0.7910010000,0.6500000000,1.214338225e-02,-3.236913671e-09,-9.060536099e-03,2.961128607e-10
0.7920010000,0.6550000000,1.220993512e-02,-3.225852607e-09,-9.116350152e-03,2.850624678e-10
0.7930010000,0.6600000000,1.227610030e-02,-3.214791513e-09,-9.171957105e-03,2.740138919e-10
0.7940010000,0.6650000000,1.234187828e-02,-3.203730055e-09,-9.227357065e-03,2.629661636e-10
0.7950010000,0.6700000000,1.240726956e-02,-3.192668318e-09,-9.282550142e-03,2.519169821e-10
0.7960010000,0.6750000000,1.247227462e-02,-3.181606055e-09,-9.337536444e-03,2.408680831e-10
0.7970010000,0.6800000000,1.253689395e-02,-3.170543404e-09,-9.392316079e-03,2.298195072e-10
0.7980010000,0.6850000000,1.260112805e-02,-3.159479603e-09,-9.446889154e-03,2.187700025e-10
0.7990010000,0.6900000000,1.266497740e-02,-3.148414343e-09,-9.501255780e-03,2.077211035e-10
0.8000010000,0.6950000000,1.272844249e-02,-3.137348240e-09,-9.555416062e-03,1.966719220e-10
0.8010010000,0.7000000000,1.279152381e-02,-3.126291534e-09,-9.609370111e-03,1.856226999e-10
0.8020010000,0.7050000000,1.285422185e-02,-3.115234535e-09,-9.663118033e-03,1.745735183e-10
0.8030010000,0.7100000000,1.291653710e-02,-3.104176516e-09,-9.716659936e-03,1.635246599e-10
0.8040010000,0.7150000000,1.297847003e-02,-3.093117443e-09,-9.769995930e-03,1.524751552e-10
0.8050010000,0.7200000000,1.304002114e-02,-3.082058269e-09,-9.823126120e-03,1.414259737e-10
0.8060010000,0.7250000000,1.310119091e-02,-3.070998732e-09,-9.876050616e-03,1.303758634e-10
0.8070010000,0.7300000000,1.316197983e-02,-3.059938897e-09,-9.928769525e-03,1.193257937e-10
0.8080010000,0.7350000000,1.322238837e-02,-3.048879092e-09,-9.981282955e-03,1.082766122e-10
0.8090010000,0.7400000000,1.328241704e-02,-3.037818778e-09,-1.003359101e-02,9.722771315e-11
0.8100010000,0.7450000000,1.334206630e-02,-3.026758307e-09,-1.008569381e-02,8.617703779e-11
0.8110010000,0.7500000000,1.340133664e-02,-3.015698063e-09,-1.013759145e-02,7.512725060e-11
0.8120010000,0.7550000000,1.346022855e-02,-3.004637940e-09,-1.018928404e-02,6.407839214e-11
0.8130010000,0.7600000000,1.351874250e-02,-2.993577358e-09,-1.024077168e-02,5.302860496e-11
0.8140010000,0.7650000000,1.357687897e-02,-2.982516594e-09,-1.029205450e-02,4.197881778e-11
0.8150010000,0.7700000000,1.363463846e-02,-2.971455982e-09,-1.034313258e-02,3.092903059e-11
0.8160010000,0.7750000000,1.369202143e-02,-2.960395299e-09,-1.039400605e-02,1.987896087e-11
0.8170010000,0.7800000000,1.374902837e-02,-2.949334647e-09,-1.044467501e-02,8.827962420e-12
0.8180010000,0.7850000000,1.380565975e-02,-2.938274181e-09,-1.049513956e-02,-2.221178592e-12
0.8190010000,0.7900000000,1.386191606e-02,-2.927213054e-09,-1.054539981e-02,-1.327185395e-11
0.8200010000,0.7950000000,1.391779777e-02,-2.916152250e-09,-1.059545588e-02,-2.432196422e-11
0.8210010000,0.8000000000,1.397330536e-02,-2.905091537e-09,-1.064530786e-02,-3.537259904e-11
0.8220010000,0.8050000000,1.402843931e-02,-2.894030501e-09,-1.069495586e-02,-4.642238622e-11
0.8230010000,0.8100000000,1.408320009e-02,-2.882969636e-09,-1.074440000e-02,-5.747338467e-11
0.8240010000,0.8150000000,1.413758818e-02,-2.871908766e-09,-1.079364037e-02,-6.852284877e-11
0.8250010000,0.8200000000,1.419160406e-02,-2.860847745e-09,-1.084267708e-02,-7.957291849e-11
0.8260010000,0.8250000000,1.424524820e-02,-2.849786618e-09,-1.089151025e-02,-9.062419949e-11
0.8270010000,0.8300000000,1.429852107e-02,-2.838725597e-09,-1.094013998e-02,-1.016748748e-10
0.8280010000,0.8350000000,1.435142315e-02,-2.827664687e-09,-1.098856637e-02,-1.127246620e-10
0.8290010000,0.8400000000,1.440395491e-02,-2.816603515e-09,-1.103678953e-02,-1.237756199e-10
0.8300010000,0.8450000000,1.445611683e-02,-2.805542580e-09,-1.108480957e-02,-1.348259722e-10
0.8310010000,0.8500000000,1.450790938e-02,-2.794481327e-09,-1.113262659e-02,-1.458757594e-10
0.8320010000,0.8550000000,1.455933302e-02,-2.783420346e-09,-1.118024070e-02,-1.569267173e-10
0.8330010000,0.8600000000,1.461038823e-02,-2.772359335e-09,-1.122765202e-02,-1.679782808e-10
0.8340010000,0.8650000000,1.466107548e-02,-2.761297895e-09,-1.127486063e-02,-1.790295618e-10
0.8350010000,0.8700000000,1.471139525e-02,-2.750236733e-09,-1.132186666e-02,-1.900793490e-10
0.8360010000,0.8750000000,1.476134799e-02,-2.739175233e-09,-1.136867020e-02,-2.011297013e-10
0.8370010000,0.8800000000,1.481093419e-02,-2.728114025e-09,-1.141527136e-02,-2.121815474e-10
0.8380010000,0.8850000000,1.486015430e-02,-2.717052999e-09,-1.146167026e-02,-2.232322227e-10
0.8390010000,0.8900000000,1.490900880e-02,-2.705991619e-09,-1.150786698e-02,-2.342835037e-10
0.8400010000,0.8950000000,1.495749815e-02,-2.694930028e-09,-1.155386165e-02,-2.453341791e-10
0.8410010000,0.9000000000,1.500562282e-02,-2.683869022e-09,-1.159965437e-02,-2.563860252e-10
0.8420010000,0.9050000000,1.505338328e-02,-2.672807512e-09,-1.164524524e-02,-2.674375887e-10
0.8430010000,0.9100000000,1.510077999e-02,-2.661746198e-09,-1.169063437e-02,-2.784870528e-10
0.8440010000,0.9150000000,1.514781342e-02,-2.650684556e-09,-1.173582186e-02,-2.895392220e-10
0.8450010000,0.9200000000,1.519448403e-02,-2.639623051e-09,-1.178080782e-02,-3.005907855e-10
0.8460010000,0.9250000000,1.524079229e-02,-2.628561293e-09,-1.182559236e-02,-3.116411378e-10
0.8470010000,0.9300000000,1.528673866e-02,-2.617500121e-09,-1.187017559e-02,-3.226917726e-10
0.8480010000,0.9350000000,1.533232361e-02,-2.606438842e-09,-1.191455760e-02,-3.337439823e-10
0.8490010000,0.9400000000,1.537754759e-02,-2.595377039e-09,-1.195873850e-02,-3.447949402e-10
0.8500010000,0.9450000000,1.542241107e-02,-2.584315286e-09,-1.200271840e-02,-3.558464632e-10
0.8510010000,0.9500000000,1.546691451e-02,-2.573253670e-09,-1.204649741e-02,-3.668980268e-10
0.8520010000,0.9550000000,1.551105837e-02,-2.562192210e-09,-1.209007563e-02,-3.779508016e-10
0.8530010000,0.9600000000,1.555484312e-02,-2.551130831e-09,-1.213345316e-02,-3.890005482e-10
0.8540010000,0.9650000000,1.559826920e-02,-2.540068916e-09,-1.217663012e-02,-4.000524348e-10
0.8550010000,0.9700000000,1.564133709e-02,-2.529007048e-09,-1.221960660e-02,-4.111045635e-10
0.8560010000,0.9750000000,1.568404724e-02,-2.517945507e-09,-1.226238271e-02,-4.221555214e-10
0.8570010000,0.9800000000,1.572640011e-02,-2.506883598e-09,-1.230495856e-02,-4.332076905e-10
0.8580010000,0.9850000000,1.576839616e-02,-2.495821794e-09,-1.234733425e-02,-4.442595366e-10
0.8590010000,0.9900000000,1.581003584e-02,-2.484759915e-09,-1.238950988e-02,-4.553119883e-10
0.8600010000,0.9950000000,1.585131960e-02,-2.473698087e-09,-1.243148557e-02,-4.663626637e-10
0.8610010000,1.0000000000,1.589224792e-02,-2.462636592e-09,-1.247326142e-02,-4.774145098e-10
0.8620010000,1.0050000000,1.593282124e-02,-2.451574460e-09,-1.251483753e-02,-4.884669615e-10
0.8630010000,1.0100000000,1.597304002e-02,-2.440512602e-09,-1.255621400e-02,-4.995185251e-10
0.8640010000,1.0150000000,1.601290471e-02,-2.429450455e-09,-1.259739095e-02,-5.105721880e-10
0.8650010000,1.0200000000,1.605241576e-02,-2.418388652e-09,-1.263836847e-02,-5.216216116e-10
0.8660010000,1.0250000000,1.609157364e-02,-2.407326899e-09,-1.267914667e-02,-5.326746689e-10
0.8670010000,1.0300000000,1.613037879e-02,-2.396264430e-09,-1.271972566e-02,-5.437259094e-10
0.8680010000,1.0350000000,1.616883166e-02,-2.385202304e-09,-1.276010554e-02,-5.547790073e-10
0.8690010000,1.0400000000,1.620693272e-02,-2.374140511e-09,-1.280028642e-02,-5.658299246e-10
0.8700010000,1.0450000000,1.624468240e-02,-2.363078011e-09,-1.284026839e-02,-5.768817707e-10
0.8710010000,1.0500000000,1.628208116e-02,-2.352016435e-09,-1.288005157e-02,-5.879354337e-10
0.8720010000,1.0550000000,1.631912945e-02,-2.340953976e-09,-1.291963606e-02,-5.989875623e-10
0.8730010000,1.0600000000,1.635582771e-02,-2.329891577e-09,-1.295902196e-02,-6.100394490e-10
0.8740010000,1.0650000000,1.639217641e-02,-2.318829557e-09,-1.299820937e-02,-6.210906894e-10
0.8750010000,1.0700000000,1.642817599e-02,-2.307766987e-09,-1.303719841e-02,-6.321434237e-10
0.8760010000,1.0750000000,1.646382689e-02,-2.296704780e-09,-1.307598918e-02,-6.431952698e-10
0.8770010000,1.0800000000,1.649912956e-02,-2.285642573e-09,-1.311458177e-02,-6.542489328e-10
0.8780010000,1.0850000000,1.653408446e-02,-2.274580043e-09,-1.315297630e-02,-6.653001732e-10
0.8790010000,1.0900000000,1.656869202e-02,-2.263517392e-09,-1.319117287e-02,-6.763535131e-10
0.8800010000,1.0950000000,1.660295269e-02,-2.252455109e-09,-1.322917157e-02,-6.874059648e-10
0.8810010000,1.1000000000,1.663686692e-02,-2.241392685e-09,-1.326697253e-02,-6.984584165e-10
0.8820010000,1.1050000000,1.667043515e-02,-2.230329848e-09,-1.330457583e-02,-7.095105452e-10
0.8830010000,1.1100000000,1.670365783e-02,-2.219267419e-09,-1.334198159e-02,-7.205629969e-10
0.8840010000,1.1150000000,1.673653540e-02,-2.208204475e-09,-1.337918991e-02,-7.316154486e-10
0.8850010000,1.1200000000,1.676906831e-02,-2.197141612e-09,-1.341620089e-02,-7.426672947e-10
0.8860010000,1.1250000000,1.680125699e-02,-2.186079400e-09,-1.345301463e-02,-7.537209171e-10
0.8870010000,1.1300000000,1.683310189e-02,-2.175016239e-09,-1.348963124e-02,-7.647734094e-10
0.8880010000,1.1350000000,1.686460345e-02,-2.163953407e-09,-1.352605082e-02,-7.758254975e-10
0.8890010000,1.1400000000,1.689576211e-02,-2.152890009e-09,-1.356227348e-02,-7.868794835e-10
0.8900010000,1.1450000000,1.692657832e-02,-2.141827282e-09,-1.359829932e-02,-7.979325004e-10
0.8910010000,1.1500000000,1.695705250e-02,-2.130764192e-09,-1.363412845e-02,-8.089846290e-10
0.8920010000,1.1550000000,1.698718511e-02,-2.119701314e-09,-1.366976095e-02,-8.200382920e-10
0.8930010000,1.1600000000,1.701697658e-02,-2.108638002e-09,-1.370519695e-02,-8.310895324e-10
0.8940010000,1.1650000000,1.704642734e-02,-2.097574614e-09,-1.374043654e-02,-8.421422667e-10
0.8950010000,1.1700000000,1.707553784e-02,-2.086511418e-09,-1.377547983e-02,-8.531962122e-10
0.8960010000,1.1750000000,1.710430852e-02,-2.075447990e-09,-1.381032691e-02,-8.642492290e-10
0.8970010000,1.1800000000,1.713273981e-02,-2.064384516e-09,-1.384497790e-02,-8.753022864e-10
0.8980010000,1.1850000000,1.716083214e-02,-2.053320911e-09,-1.387943290e-02,-8.863550206e-10
0.8990010000,1.1900000000,1.718858595e-02,-2.042257528e-09,-1.391369200e-02,-8.974077549e-10
0.9000010000,1.1950000000,1.721600169e-02,-2.031193086e-09,-1.394775531e-02,-9.084607717e-10
0.9010010000,1.2000000000,1.724307977e-02,-2.020129516e-09,-1.398162294e-02,-9.195147578e-10
0.9020010000,1.2050000000,1.726982064e-02,-2.009065907e-09,-1.401529499e-02,-9.305656751e-10
0.9030010000,1.2100000000,1.729622473e-02,-1.998001641e-09,-1.404877155e-02,-9.416199032e-10
0.9040010000,1.2150000000,1.732229246e-02,-1.986937350e-09,-1.408205274e-02,-9.526732837e-10
0.9050010000,1.2200000000,1.734802429e-02,-1.975872927e-09,-1.411513866e-02,-9.637265830e-10
0.9060010000,1.2250000000,1.737342063e-02,-1.964808505e-09,-1.414802940e-02,-9.747808111e-10
0.9070010000,1.2300000000,1.739848192e-02,-1.953744224e-09,-1.418072507e-02,-9.858326572e-10
0.9080010000,1.2350000000,1.742320858e-02,-1.942679090e-09,-1.421322578e-02,-9.968856740e-10
0.9090010000,1.2400000000,1.744760106e-02,-1.931614143e-09,-1.424553162e-02,-1.007939620e-09
0.9100010000,1.2450000000,1.747165977e-02,-1.920548752e-09,-1.427764270e-02,-1.018992677e-09
0.9110010000,1.2500000000,1.749538515e-02,-1.909483593e-09,-1.430955913e-02,-1.030046582e-09
0.9120010000,1.2550000000,1.751877762e-02,-1.898417909e-09,-1.434128099e-02,-1.041099922e-09
0.9130010000,1.2600000000,1.754183762e-02,-1.887351659e-09,-1.437280840e-02,-1.052152979e-09
0.9140010000,1.2650000000,1.756456557e-02,-1.876285612e-09,-1.440414146e-02,-1.063206884e-09
0.9150010000,1.2700000000,1.758696189e-02,-1.865218878e-09,-1.443528027e-02,-1.074260507e-09
0.9160010000,1.2750000000,1.760902702e-02,-1.854151852e-09,-1.446622493e-02,-1.085313564e-09
0.9170010000,1.2800000000,1.763076138e-02,-1.843084316e-09,-1.449697554e-02,-1.096367792e-09
0.9180010000,1.2850000000,1.765216540e-02,-1.832016346e-09,-1.452753221e-02,-1.107421414e-09
0.9190010000,1.2900000000,1.767323949e-02,-1.820947538e-09,-1.455789504e-02,-1.118474754e-09
0.9200010000,1.2950000000,1.769398409e-02,-1.809878524e-09,-1.458806413e-02,-1.129527489e-09
0.9210010000,1.3000000000,1.771439962e-02,-1.798808015e-09,-1.461803958e-02,-1.140582322e-09
0.9220010000,1.3050000000,1.773448650e-02,-1.787736871e-09,-1.464782149e-02,-1.151635945e-09
0.9230010000,1.3100000000,1.775424515e-02,-1.776664829e-09,-1.467740997e-02,-1.162688962e-09
0.9240010000,1.3150000000,1.777367599e-02,-1.765590919e-09,-1.470680512e-02,-1.173743190e-09
0.9250010000,1.3200000000,1.779277946e-02,-1.754514279e-09,-1.473600703e-02,-1.184796247e-09
0.9260010000,1.3250000000,1.781155596e-02,-1.743435408e-09,-1.476501582e-02,-1.195851040e-09
0.9270010000,1.3300000000,1.783000592e-02,-1.732352036e-09,-1.479383158e-02,-1.206904986e-09
0.9280010000,1.3350000000,1.784812975e-02,-1.721263199e-09,-1.482245441e-02,-1.217958608e-09
0.9290010000,1.3400000000,1.786592789e-02,-1.710164910e-09,-1.485088441e-02,-1.229011948e-09
0.9300010000,1.3450000000,1.788340074e-02,-1.699049083e-09,-1.487912170e-02,-1.240065853e-09
0.9310010000,1.3500000000,1.790054873e-02,-1.687896270e-09,-1.490716636e-02,-1.251120122e-09
0.9320010000,1.3550000000,1.791737226e-02,-1.676611623e-09,-1.493501850e-02,-1.262172815e-09
0.9330010000,1.3600000000,1.793387177e-02,-1.665345513e-09,-1.496267822e-02,-1.273227649e-09
0.9340010000,1.3650000000,1.795004765e-02,-1.654407384e-09,-1.499014562e-02,-1.284282160e-09
0.9350010000,1.3700000000,1.796590035e-02,-1.643444624e-09,-1.501742080e-02,-1.295334894e-09
0.9360010000,1.3750000000,1.798143026e-02,-1.632381998e-09,-1.504450387e-02,-1.306390333e-09
0.9370010000,1.3800000000,1.799663780e-02,-1.621319372e-09,-1.507139492e-02,-1.317444844e-09
0.9380010000,1.3850000000,1.801152338e-02,-1.610256978e-09,-1.509809406e-02,-1.328498466e-09
0.9390010000,1.3900000000,1.802608743e-02,-1.599194585e-09,-1.512460139e-02,-1.339552694e-09
0.9400010000,1.3950000000,1.804033035e-02,-1.588132403e-09,-1.515091700e-02,-1.350606922e-09
0.9410010000,1.4000000000,1.805425256e-02,-1.577070009e-09,-1.517704100e-02,-1.361661151e-09
0.9420010000,1.4050000000,1.806785446e-02,-1.566007323e-09,-1.520297349e-02,-1.372715944e-09
0.9430010000,1.4100000000,1.808113648e-02,-1.554944768e-09,-1.522871457e-02,-1.383768678e-09
0.9440010000,1.4150000000,1.809409901e-02,-1.543882818e-09,-1.525426435e-02,-1.394824117e-09
0.9450010000,1.4200000000,1.810674248e-02,-1.532820061e-09,-1.527962291e-02,-1.405878910e-09
0.9460010000,1.4250000000,1.811906729e-02,-1.521757577e-09,-1.530479036e-02,-1.416932856e-09
0.9470010000,1.4300000000,1.813107385e-02,-1.510695183e-09,-1.532976681e-02,-1.427988255e-09
0.9480010000,1.4350000000,1.814276257e-02,-1.499460264e-09,-1.535455235e-02,-1.439040989e-09
0.9490010000,1.4400000000,1.815413386e-02,-1.488231965e-09,-1.537914708e-02,-1.450096993e-09
0.9500010000,1.4450000000,1.816518813e-02,-1.477801329e-09,-1.540355110e-02,-1.461150939e-09
0.9510010000,1.4500000000,1.817592579e-02,-1.466862217e-09,-1.542776452e-02,-1.472205450e-09
0.9520010000,1.4550000000,1.818634723e-02,-1.455847138e-09,-1.545178744e-02,-1.483259637e-09
0.9530010000,1.4600000000,1.819645286e-02,-1.444814104e-09,-1.547561995e-02,-1.494314188e-09
0.9540010000,1.4650000000,1.820624311e-02,-1.433771058e-09,-1.549926215e-02,-1.505369870e-09
0.9550010000,1.4700000000,1.821571835e-02,-1.422723653e-09,-1.552271415e-02,-1.516424098e-09
0.9560010000,1.4750000000,1.822487901e-02,-1.411672502e-09,-1.554597604e-02,-1.527479214e-09
0.9570010000,1.4800000000,1.823372549e-02,-1.400619202e-09,-1.556904792e-02,-1.538533725e-09
0.9580010000,1.4850000000,1.824225819e-02,-1.389563732e-09,-1.559192990e-02,-1.549588558e-09
0.9590010000,1.4900000000,1.825047751e-02,-1.378508535e-09,-1.561462208e-02,-1.560642746e-09
0.9600010000,1.4950000000,1.825838385e-02,-1.367450814e-09,-1.563712455e-02,-1.571699356e-09
0.9610010000,1.5000000000,1.826597763e-02,-1.356392619e-09,-1.565943741e-02,-1.582753301e-09
0.9620010000,1.5050000000,1.827325923e-02,-1.345334758e-09,-1.568156077e-02,-1.593809306e-09
0.9630010000,1.5100000000,1.828022906e-02,-1.334275543e-09,-1.570349472e-02,-1.604864987e-09
0.9640010000,1.5150000000,1.828688752e-02,-1.323216167e-09,-1.572523936e-02,-1.615918933e-09
0.9650010000,1.5200000000,1.829323502e-02,-1.312156438e-09,-1.574679479e-02,-1.626975220e-09
0.9660010000,1.5250000000,1.829927194e-02,-1.301096497e-09,-1.576816112e-02,-1.638029448e-09
0.9670010000,1.5300000000,1.830499869e-02,-1.290036990e-09,-1.578933844e-02,-1.649083958e-09
0.9680010000,1.5350000000,1.831041566e-02,-1.278976827e-09,-1.581032685e-02,-1.660139680e-09
0.9690010000,1.5400000000,1.831552326e-02,-1.267915846e-09,-1.583112645e-02,-1.671195644e-09
0.9700010000,1.5450000000,1.832032188e-02,-1.256854997e-09,-1.585173734e-02,-1.682251084e-09
0.9710010000,1.5500000000,1.832481191e-02,-1.245793875e-09,-1.587215962e-02,-1.693306482e-09
